,l1,l2,mean_exp,std_exp,mean_bound,std_bound,mean_v2_mean,mean_v2_std
95,115.69377940893173,17.309515923261642,0.712317943572998,0.2890346050262451,85369.61797043047,85799.06071089684,5493.600496844942,676.0494796310423
96,115.09108591079712,17.04183840751648,0.6594894528388977,0.24085965752601624,95141.54302956264,95879.2530516068,6646.821332771241,819.3388776727596
97,115.2685233950615,17.18341365456581,0.6838776469230652,0.277250736951828,93474.3637251392,93836.36086482831,6368.037635423641,632.0460148890826
98,115.54285627603531,17.008810251951218,0.6333744525909424,0.29094383120536804,79707.03632769168,80103.31274855605,5288.968565200796,414.13105947789546
99,115.58681297302246,16.89858040213585,0.63970947265625,0.25807738304138184,99193.10873484862,99588.27343302681,5960.859727659165,1074.431683873466
100,115.75249171257019,17.54931852221489,0.6599210500717163,0.26867756247520447,108667.06930751237,109236.11490925081,6076.755877107562,902.4776666480925
101,116.12842571735382,17.192645519971848,0.718189537525177,0.2985247075557709,90674.65614756061,91954.12571682497,7350.667666164058,817.7721064923952
102,116.20296955108643,17.227061465382576,0.6453701853752136,0.299090176820755,123367.06243227246,123850.64301921228,5298.670717681747,934.8365329940196
103,117.20121228694916,17.531171768903732,0.6541711688041687,0.28888067603111267,90183.51977171491,90672.20998793835,5266.624141613324,782.3498369725799
104,115.59229946136475,16.986008271574974,0.6697065234184265,0.300703227519989,75264.96726720882,76131.1150353603,6650.575943279718,686.3595471300373
105,116.0814448595047,17.267487794160843,0.6215347647666931,0.26620420813560486,138960.94884180318,139463.53788615274,5322.269046760558,588.052333258015
106,117.3108160495758,16.907997265458107,0.7596396803855896,0.27112454175949097,103274.00431105288,103827.30633024704,5938.862232501979,682.7360505613593
107,118.08836889266968,17.112246930599213,0.6829002499580383,0.2773209512233734,108427.45365715199,108894.62536381236,6092.319356907952,799.0583867862348
108,116.36412265896797,17.327955588698387,0.6978930234909058,0.2769971489906311,102162.17004173427,102864.27309020133,6791.313109778753,943.4605672685327
109,117.03451603651047,16.815034836530685,0.7118261456489563,0.2644667327404022,114775.25237279222,115743.32644731546,6782.36855434882,871.9390326687003
110,115.04400479793549,16.880112916231155,0.6726968288421631,0.27978768944740295,105471.54929051791,105998.10030006508,5899.4740673480355,854.7253253848094
111,116.72228193283081,17.04192817211151,0.7164548635482788,0.28116467595100403,82730.60902188807,83234.41441936919,6044.515656323186,808.3989820986926
112,115.64476132392883,17.168999522924423,0.6153949499130249,0.2822820544242859,116665.21973402999,117549.44881831827,5434.255958314064,912.2161211191182
113,113.92898774147034,16.692038506269455,0.6706053018569946,0.27161091566085815,78038.63687177835,78689.52975377224,5525.603050317712,620.3900293593092
114,118.00976586341858,16.6893410384655,0.6618421077728271,0.25548774003982544,87607.68071756922,88053.88546007586,4365.295771867343,707.8513053672938
115,116.08136290311813,16.876225501298904,0.6567288637161255,0.261018842458725,109331.19743760832,110068.26431578354,5034.275426236226,786.1837547122705
116,114.56119382381439,16.782713025808334,0.6917616724967957,0.30818137526512146,95216.32756453456,95593.38330622562,4802.526604036699,659.6430002097829
117,117.48888003826141,17.330482929944992,0.7405974864959717,0.28042736649513245,121194.224734004,122129.19045399858,7214.400617352083,1461.351069077833
118,115.6324844956398,16.913250774145126,0.6639532446861267,0.28903332352638245,97297.91766866164,97962.90781112888,6008.933952858536,734.7204767073401
119,116.15705305337906,16.638406708836555,0.70694899559021,0.2852513790130615,111510.20297573197,112326.44280801427,6165.908649764962,746.4476795229333
120,116.21973049640656,17.1225805580616,0.6914113163948059,0.29852890968322754,89512.67641687735,90114.78649405872,5277.8224145117665,1120.6976490311495
121,116.19858479499817,17.10408726334572,0.6467960476875305,0.2758297622203827,94574.13791062833,95188.91853514474,5344.210696714503,599.4687168901125
122,117.13946878910065,17.095172688364983,0.6368880271911621,0.26345327496528625,117513.78853033976,118494.38573262769,6215.667327687505,1095.3119462414497
123,118.96121722459793,16.90070477128029,0.6232587695121765,0.2917857766151428,96761.03688157644,97153.17885940037,4962.350566330109,490.3907953199542
124,117.58171063661575,17.47641572356224,0.6256993412971497,0.2794032394886017,130988.1539961286,131621.98630888725,6061.030748733044,754.264430886849
125,117.16991722583771,17.047321438789368,0.7121502757072449,0.30671170353889465,104497.29197528615,105178.56273238527,5903.66274834324,475.88386568188935
126,116.55502998828888,16.692357629537582,0.6738598346710205,0.30272531509399414,95315.71653401075,96253.00965748752,5594.405447517522,860.1691570305063
127,117.34708201885223,17.612895965576172,0.7281043529510498,0.2854022979736328,98516.42447432953,99105.19951084683,7287.863584388365,655.3360500250238
128,115.0783531665802,17.147576242685318,0.6644668579101562,0.2952488362789154,99879.10347568429,100986.4151324752,5838.838995427695,589.8171458447931
129,114.85009753704071,16.714925467967987,0.7028599977493286,0.24656544625759125,86821.92362845589,87282.74965010314,5144.533085542619,717.2377734816793
130,116.50248059630394,17.175465926527977,0.6216795444488525,0.2838788330554962,100423.05606895995,101082.17820958013,5511.599846851632,656.854512648463
131,116.83778321743011,17.01900964975357,0.6340034604072571,0.27778521180152893,119297.39615448889,120137.2060888086,6170.899162689566,633.9805813000354
132,115.9894762635231,16.97641709446907,0.6831454634666443,0.30127790570259094,103343.01374481691,103983.51769606453,5648.47055316746,716.2448836480434
133,115.605732858181,16.737879812717438,0.7000304460525513,0.29581546783447266,94807.8299992006,95517.30784278421,4859.539410672043,612.3499640117155
134,119.65330559015274,17.251810774207115,0.6401333212852478,0.3232291638851166,136685.61893699894,137645.30380895422,6447.989357398677,818.0225542749339
135,117.69921863079071,17.110807493329048,0.7418184280395508,0.28905174136161804,110196.75870444399,110615.24853894404,6060.264306545408,750.8234187817211
136,119.57618814706802,17.21233080327511,0.6609069108963013,0.30275118350982666,108235.88832334422,108778.66826191271,6183.001797687077,1003.3794053913084
137,118.0754446387291,17.626951426267624,0.6028896570205688,0.26052287220954895,91622.1748155008,91979.17840641327,5678.830530934001,802.1309384642439
138,120.5413236618042,17.630443811416626,0.6994715929031372,0.2648163139820099,123014.62370680325,123697.03099191321,6657.576100172688,1049.9143234216922
139,116.74163401126862,17.10563439130783,0.6603213548660278,0.2554844915866852,101266.90183008635,102017.33682118931,5892.117331042457,932.0646798727724
140,117.92998021841049,16.716559916734695,0.6919589638710022,0.26325711607933044,92749.56611081217,93412.8002833829,5218.049881893947,650.3643831998884
141,119.9058735370636,17.494888484477997,0.687455952167511,0.27470940351486206,121307.8336887811,122611.48066350253,5960.076715776534,1130.0585980327498
142,117.94517850875854,16.983005583286285,0.6740162372589111,0.2727595567703247,82629.50212732005,83057.2186927001,5242.138449230084,628.9789247810445
143,115.80114930868149,17.213755920529366,0.67789626121521,0.28529080748558044,102817.0976428606,103194.9275622978,5633.460313858188,557.8016143479218
144,117.1298605799675,17.47649072110653,0.6554327607154846,0.2756149470806122,86715.66576780476,87415.9035881105,5265.550725844414,632.8022783630803
145,115.57548403739929,16.865299701690674,0.6500864624977112,0.2864200472831726,97623.79722909998,97995.05190283334,5229.698762667029,867.7941302356629
146,118.37778386473656,17.371056854724884,0.6998561024665833,0.28153714537620544,115408.32246773968,116076.99106741756,5828.218559241041,1001.9764083605984
147,117.16836363077164,17.08418044447899,0.6738930940628052,0.2659050524234772,128839.8819294538,129680.85240960418,7274.732317761538,961.3722636530554
148,117.33903855085373,17.04062210023403,0.7330895662307739,0.27038443088531494,111637.93652081379,112067.45970334674,5752.864197382227,975.6515263962312
149,115.28871500492096,16.83488819003105,0.6514745950698853,0.2655206024646759,71276.79598526089,71838.38850305426,5455.887456840113,674.1293925963982
150,118.16916006803513,17.15345337986946,0.6652699708938599,0.2807149291038513,87933.43078834692,88286.8697075358,5108.878660973358,1173.841299327838
151,116.73699522018433,16.87858536839485,0.7401983141899109,0.27735239267349243,101242.5838340889,102519.89920184569,5288.606292463018,580.6474528569917
152,116.55688318610191,17.009488686919212,0.66853266954422,0.29986104369163513,124567.9729715395,125399.05230956577,5103.316160360695,674.1652066165778
153,116.36299622058868,17.60703781247139,0.6303680539131165,0.2836850583553314,107239.61959132014,108103.38276233328,5667.963443114904,1031.892688159042
154,116.73565208911896,17.162637680768967,0.7286444306373596,0.293760746717453,95692.96984845703,96313.05016508201,6022.746652958211,1262.6215525778978
155,116.10882133245468,17.13040280342102,0.6402405500411987,0.2842612564563751,90121.81891424977,90775.99501421135,6408.133862167291,993.9419083690299
156,118.06095814704895,16.923992156982422,0.755939781665802,0.2891535758972168,112844.7375743711,113537.85858140305,6886.42838052593,580.0366798856296
157,116.11095094680786,17.53800755739212,0.6189954876899719,0.2543090581893921,98127.5825153837,99530.9724915374,5649.570108218023,915.8979267420235
158,114.22102171182632,17.192457735538483,0.6846197843551636,0.2669379413127899,106120.4041414871,106567.32398620463,6398.836936879653,783.2916186101313
159,114.62329965829849,17.171152472496033,0.6696823239326477,0.26208698749542236,88504.50395154522,89078.55440514849,6906.083770174507,793.0143243718563
160,115.46838328242302,16.93132670223713,0.7174393534660339,0.2808629870414734,93283.85396908666,94183.68899372152,4668.707370030827,651.7174801628845
161,116.61965173482895,16.770421534776688,0.6676972508430481,0.2577240467071533,84314.35775842611,85297.09596435442,5364.716631717332,957.9860028682037
162,115.73185765743256,16.656974524259567,0.7731502056121826,0.2862868309020996,118672.77246710939,119151.55765390028,6455.8595106783905,559.8699790443441
163,115.82600581645966,16.658622696995735,0.7223219871520996,0.26510491967201233,83041.2152623489,83926.96619012294,6069.123640679304,899.6239932552224
164,118.06786894798279,17.231175929307938,0.6627346277236938,0.2686116397380829,100689.74368119787,101595.4871961694,5765.491260436042,677.5244633113887
165,117.38431698083878,16.988651126623154,0.6118080615997314,0.2623307704925537,88725.00931531313,89101.9021706796,4707.64483122432,505.32758414395016
166,115.46839815378189,16.848464757204056,0.7355493903160095,0.2767527997493744,90967.41317394281,91777.92937582268,7086.412270577397,668.278873248593
167,115.1444582939148,16.936692029237747,0.667487621307373,0.25836893916130066,83667.82782184599,84534.72478813418,5514.953408999762,453.98492284200427
168,116.83846962451935,16.801583990454674,0.7296430468559265,0.2956153452396393,99158.1285079437,99546.44112986917,5772.82443183145,1001.0261275070679
169,118.12835609912872,17.262292355298996,0.6574286222457886,0.30189913511276245,99087.72242341563,99796.69044889323,5681.406527840956,772.7045837471262
170,116.55847364664078,17.09813791513443,0.6362431049346924,0.2905481159687042,92042.47708291447,92623.37893819842,5422.828688592545,842.7777925842083
171,116.29936528205872,17.26534166932106,0.6122531890869141,0.2641819715499878,115317.68895938162,115951.73464429019,5961.379996397359,807.8854390073576
172,118.13996112346649,17.2812217772007,0.6679190993309021,0.26830822229385376,94217.92738536015,94570.94754965461,6211.702479857244,777.1943251458283
173,119.06202864646912,17.39398217201233,0.7349514961242676,0.26002129912376404,105718.24123723575,106173.39261135657,6021.7699932451,889.8354776667405
174,117.75561127066612,16.866309106349945,0.6710322499275208,0.2584218680858612,118670.70206220253,119108.10416285359,5819.58615775864,619.0920750000341
175,118.21548360586166,17.330461263656616,0.7063379287719727,0.2835283875465393,94307.57918689962,94690.51920825153,5783.961964091715,893.9153406816872
176,116.48610645532608,17.15727750957012,0.616737961769104,0.2870229482650757,104284.18343071584,104945.54974638564,5511.127955004788,559.9656098364599
177,116.89083874225616,17.044767171144485,0.6298301815986633,0.30595216155052185,91193.11931811253,91936.5269785841,6175.842894121359,929.0859383186522
178,116.7904485464096,17.12628537416458,0.648367166519165,0.2595960795879364,98862.97197670524,99568.5798841745,5279.6784566006,833.9766124456868
179,118.68274998664856,17.41651076078415,0.6707090139389038,0.26452118158340454,89788.83929169875,90135.61670344921,6130.008011591577,701.554235310095
180,118.28360116481781,17.379785388708115,0.6267833709716797,0.26525643467903137,117744.52206590789,118203.81326954415,5354.491747861647,477.70035476298335
181,115.82064348459244,17.34793521463871,0.673021137714386,0.29697850346565247,93676.99606321218,94282.35458458241,6264.611775251258,627.9910402918722
182,116.59399175643921,17.081891983747482,0.7047787308692932,0.2828330397605896,104244.87826807967,104775.1103947365,6583.791399234442,980.4126179677634
183,117.33545166254044,17.261188507080078,0.6784430742263794,0.2883206903934479,102828.7978761501,103251.56549718925,5408.593294327079,862.4493024263957
184,117.12071162462234,17.35506296157837,0.6946630477905273,0.27066344022750854,131108.41117571545,131666.68455496232,7698.338898851706,976.5215790490702
185,117.57799959182739,17.34914204478264,0.6678782105445862,0.2762484550476074,108649.23000829217,109162.26796756363,6320.400960964917,808.1765795595434
186,117.19357872009277,17.46766923367977,0.6353472471237183,0.29336684942245483,118849.1585195758,119362.54479683499,6437.569248919918,1277.7808573623615
